year,commentators,matn
1337,3,Tirmidhi
1338,3,Tirmidhi
1339,3,Tirmidhi
1340,3,Tirmidhi
1341,3,Tirmidhi
1342,4,Tirmidhi
1343,4,Tirmidhi
1344,5,Tirmidhi
1345,5,Tirmidhi
1346,5,Tirmidhi
1347,5,Tirmidhi
1348,5,Tirmidhi
1349,5,Tirmidhi
1350,4,Tirmidhi
1351,4,Tirmidhi
1352,3,Tirmidhi
1353,2,Tirmidhi
1354,2,Tirmidhi
1355,2,Tirmidhi
1356,2,Tirmidhi
1357,2,Tirmidhi
1358,2,Tirmidhi
1359,2,Tirmidhi
1360,3,Tirmidhi
1361,3,Tirmidhi
1362,3,Tirmidhi
1363,3,Tirmidhi
1364,3,Tirmidhi
1365,3,Tirmidhi
1366,3,Tirmidhi
1367,3,Tirmidhi
1368,3,Tirmidhi
1369,3,Tirmidhi
1370,3,Tirmidhi
1371,3,Tirmidhi
1372,3,Tirmidhi
1373,3,Tirmidhi
1374,3,Tirmidhi
1375,3,Tirmidhi
1376,3,Tirmidhi
1377,3,Tirmidhi
1378,3,Tirmidhi
1379,3,Tirmidhi
1380,3,Tirmidhi
1381,3,Tirmidhi
1382,2,Tirmidhi
1383,2,Tirmidhi
1384,1,Tirmidhi
1385,1,Tirmidhi
1386,1,Tirmidhi
1387,1,Tirmidhi
1388,1,Tirmidhi
1389,1,Tirmidhi
1390,1,Tirmidhi
1391,1,Tirmidhi
1392,1,Tirmidhi
1393,1,Tirmidhi
1394,1,Tirmidhi
1395,1,Tirmidhi
1396,1,Tirmidhi
1397,1,Tirmidhi
1398,1,Tirmidhi
1399,1,Tirmidhi
1400,0,Tirmidhi
