year,commentators,matn
1337,0,Ibn Maja
1338,0,Ibn Maja
1339,0,Ibn Maja
1340,0,Ibn Maja
1341,0,Ibn Maja
1342,0,Ibn Maja
1343,0,Ibn Maja
1344,0,Ibn Maja
1345,0,Ibn Maja
1346,0,Ibn Maja
1347,0,Ibn Maja
1348,0,Ibn Maja
1349,0,Ibn Maja
1350,0,Ibn Maja
1351,0,Ibn Maja
1352,0,Ibn Maja
1353,0,Ibn Maja
1354,0,Ibn Maja
1355,0,Ibn Maja
1356,0,Ibn Maja
1357,0,Ibn Maja
1358,0,Ibn Maja
1359,0,Ibn Maja
1360,0,Ibn Maja
1361,0,Ibn Maja
1362,0,Ibn Maja
1363,0,Ibn Maja
1364,0,Ibn Maja
1365,0,Ibn Maja
1366,0,Ibn Maja
1367,0,Ibn Maja
1368,0,Ibn Maja
1369,0,Ibn Maja
1370,0,Ibn Maja
1371,0,Ibn Maja
1372,0,Ibn Maja
1373,0,Ibn Maja
1374,0,Ibn Maja
1375,0,Ibn Maja
1376,0,Ibn Maja
1377,0,Ibn Maja
1378,0,Ibn Maja
1379,0,Ibn Maja
1380,0,Ibn Maja
1381,0,Ibn Maja
1382,0,Ibn Maja
1383,0,Ibn Maja
1384,0,Ibn Maja
1385,0,Ibn Maja
1386,0,Ibn Maja
1387,0,Ibn Maja
1388,0,Ibn Maja
1389,0,Ibn Maja
1390,0,Ibn Maja
1391,0,Ibn Maja
1392,0,Ibn Maja
1393,0,Ibn Maja
1394,0,Ibn Maja
1395,0,Ibn Maja
1396,0,Ibn Maja
1397,0,Ibn Maja
1398,0,Ibn Maja
1399,0,Ibn Maja
1400,0,Ibn Maja
